Dictionary,Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
Human_subject_dictionary,fqchile,food_frequency,,radio,Salsa de tomate verde o aj� verde,"0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqgravy,food_frequency,,radio,"Jugos de carne (gravy, caldo)  o salsa blanca (en carnes, papas, arroz y/o panecillos)","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqlemon,food_frequency,,radio,"Lim�n, lima, trozo o jugo","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqherbs,food_frequency,,radio,"Hierbas/especias, frescas o secas (Ej. cilantro)","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqcinnamon,food_frequency,,radio,Canela,"0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqadobo,food_frequency,,radio,Adobo,"0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqmayotype,food_frequency,,radio,"Si usted usa mayonesa o mayo-ketchup, estas son generalmente ... ","1, Regular | 2, Baja en grasa | 3, Sin grasa",,,,,,,,,,,,
Human_subject_dictionary,fqmayopor,food_frequency,,radio,"Si usted usa mayonesa o mayo-ketchup, su porci�n generalmente es ... ","1, 1 cucharada | 2, 2 cucharadas | 3, 3 cucharadas | 4, 4 cucharadas o m�s",,,,,,,,,,,,
Human_subject_dictionary,fqdressingtype,food_frequency,,radio,"Si usted usa aderezo de ensalada, es generalmente ... ","1, De crema | 2, De aceite | 3, Ambos",,,,,,,,,,,,
Human_subject_dictionary,fqdressingfat,food_frequency,,radio,"Si usted usa aderezo de ensalada, es generalmente... ","1, Regular | 2, Bajo en grasa/bajo en calor�s | 3, Sin grasa",,,,,,,,,,,,
Human_subject_dictionary,fqdressingpor,food_frequency,,radio,"Si usted usa aderezo de ensalada, su porci�n generalmente es ... ","1, 1 cucharada | 2, 2 cucharadas | 3, 3 cucharadas | 4, 4 cucharadas o m�s",,,,,,,,,,,,
Human_subject_dictionary,fqsaucepor,food_frequency,,radio,"Si usted usa salsas, salsa de tomate (ketchup), mostaza y/o encurtidos, su porci�n generalmente es ... ","1, 1 cucharadita | 2, 2 cucharaditas | 3, 3 cucharaditas | 4, 4 cucharaditas o m�s",,,,,,,,,,,,
Human_subject_dictionary,fqsalsapor,food_frequency,,radio,"Si usted usa salsa estilo mexicano, o de tomate verde, aj� picante, y/o salsa de pato, su porci�n generalmente es ...","1, 1 cucharada | 2, 2 cucharadas | 3, 3 cucharadas | 4, 4 cucharadas o m�s",,,,,,,,,,,,
Human_subject_dictionary,fqgravypor,food_frequency,,radio,"Si usted usa jugos de carne (caldo) o salsa blanca, su porci�n generalmente es ... ","1, 1/4 de taza | 2, 1/2 taza | 3, 3/4 de taza | 4, 1 taza o m�s",,,,,,,,,,,,
Human_subject_dictionary,fqherbtype,food_frequency,,radio,"Si usted cocina con ajo y/o hierbas/especias, generalmente los usa","1, Frescos | 2, Secos | 3, Ambos",,,,,,,,,,,,
Human_subject_dictionary,fqclamsoup,food_frequency,SOPAS,radio,"�Con qu� frecuencia, en promedio, ha comido crema de almejas o pescado (New England Clam Chowder), o sopa de almejas a base de tomate (Manhattan Clam Chowder)?","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqcreamsoup,food_frequency,,radio,"Sopas a base de crema (Ej. Crema de ma�z, crema de vegetales)","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqbeansoup,food_frequency,,radio,"Sopa de habichuelas, lentejas, guisantes","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqhomesoup,food_frequency,,radio,"Sopa estilo casero o hecha en casa, con carne o pollo (Ej. Gumbo, sancocho)","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqveghomesoup,food_frequency,,radio,"Sopa estilo casero o hecha en casa, sin carne","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqchicksoup,food_frequency,,radio,"Sopa de fideos con pollo, fideos ramen y/o sopa de arroz y pollo; enlatada o instant�nea","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqvegsoup,food_frequency,,radio,Sopa de vegetales y/o a base de tomate; enlatada o instant�nea (Ej. minestrone),"0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqhomesouppor,food_frequency,,radio,"Si usted come sopa de habichuelas y/o sopas hechas en casa, su porci�n generalmente es ... ","1, 1 taza | 2, 2 tazas | 3, 3 tazas | 4, 4 tazas o m�s",,,,,,,,,,,,
Human_subject_dictionary,fqcansouppor,food_frequency,,radio,"Si usted toma sopa enlatada o instant�nea, su porci�n (porci�n ya preparada) generalmente es ... ","1, 1/2 taza | 2, 1 taza | 3, 1 1/2 taza | 4, 2 tazas o m�s",,,,,,,,,,,,
Human_subject_dictionary,fqmilk,food_frequency,PRODUCTOS L�CTEOS Y HUEVO,radio,"�Con qu� frecuencia, en promedio, ha comido leche, sola (incl. leche de soya; como bebida, no en el cereal o caf�/t�)?","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqchocmilk,food_frequency,,radio,Leche con chocolate u otro sabor,"0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqchzhard,food_frequency,,radio,"Queso duro (Ej. cheddar, parmesano, suizo)","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqchzsoft,food_frequency,,radio,"Queso suave (Ej. mozzarella, brie, estilo criollo)","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqchzprocess,food_frequency,,radio,"Queso procesado (Americano en rebanadas/rodajas, Velveta)","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqchzspread,food_frequency,,radio,"Quesos para untar, salsa de queso, o crema agria","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqchzcottage,food_frequency,,radio,Reques�n (cottage cheese),"0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqyogurt,food_frequency,,radio,Yogurt (no congelado),"0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqeggs,food_frequency,,radio,Huevos (Ej. hervido suave o duro),"0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqeggsfried,food_frequency,,radio,"Huevos (Ej. frito, revuelto, tortilla)","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqeggsalad,food_frequency,,radio,Ensalada de huevo con mayonesa (incl. emparedados),"0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqfastegg,food_frequency,,radio,Emparedado de huevo (de restaurante de comida r�pida),"0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqmilktype,food_frequency,,radio,"Si usted toma leche y/o leche con sabor, su �sta generalmente es ... ","1, Sin grasa / 1% | 2, 2% | 3, Entera | 4, Leche de soya | 5, Sin lactosa (Ej: Lactaid)",,,,,,,,,,,,
Human_subject_dictionary,fqmilkpor,food_frequency,,radio,"Si usted toma leche y/o leche con sabor, su porci�n generalmente es ","1, 4 fl. Onzas | 2, 8 fl. onzas (1 taza) | 3, 12 fl. Onzas | 4, 16 fl. onzas o m�s",,,,,,,,,,,,
Human_subject_dictionary,fqchztype,food_frequency,,radio,"Si usted come queso, �ste generalmente es ... ","1, Regular | 2, Bajo en grasa | 3, Sin grasa",,,,,,,,,,,,
Human_subject_dictionary,fqchzpor,food_frequency,,radio,"Si usted come queso, su porci�n generalmente es.. . ","1, 1 rebanada o 2 cucharadas | 2, 2 rebanadas o 3 cucharadas | 3, 3 rebanadas o 4 cucharadas | 4, 4 rebanadas o 5 cucharadas o m�s",(1 rebanada = 1 onza),,,,,,,,,,,
Human_subject_dictionary,fqchzcottagepor,food_frequency,,radio,"Si usted come reques�n (cottage cheese), su porci�n generalmente es ","1, 1/4 de taza | 2, 1/2 taza | 3, 3/4 de taza | 4, 1 taza o m�s",,,,,,,,,,,,
Human_subject_dictionary,fqyogurttype,food_frequency,,radio,"Si usted come yogurt, es generalmente ... ","1, Regular | 2, Bajo en grasa | 3, Sin grasa | 4, ""Light""/sin az�car",,,,,,,,,,,,
Human_subject_dictionary,fqyogurtpor,food_frequency,,radio,"Si usted come yogurt, su porci�n generalmente es ","1, 1/2 taza | 2, 1 taza | 3, 1 1/2 taza | 4, 2 tazas o m�s",(1 vaso mediano de yogurt = 1 taza = 8 onzas),,,,,,,,,,,
Human_subject_dictionary,fqeggspor,food_frequency,,radio,"Si usted come huevos, su porci�n generalmente es ... ","1, 1 huevo | 2, 2 huevos | 3, 3 huevos | 4, 4 huevos o m�s",(1/4 taza de substituto de huevo = 1 huevo) 1,,,,,,,,,,,
Human_subject_dictionary,fqeggsaladpor,food_frequency,,radio,"Si usted come ensalada de huevo, su porci�n generalmente es ","1, 1/4 de taza | 2, 1/2 taza | 3, 3/4 de taza | 4, 1 taza o m�s",,,,,,,,,,,,
Human_subject_dictionary,fqfastshake,food_frequency,POSTRES Y DULCES,radio,"�Con qu� frecuencia, en promedio, ha tomado batidas de restaurante?","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqicecream,food_frequency,,radio,Helado/mantecado (ice cream),"0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqfroyo,food_frequency,,radio,Yogurt congelado (frozen yogurt),"0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqsherbet,food_frequency,,radio,Helado/nieves de frutas (sherbert),"0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqjello,food_frequency,,radio,"Gelatina (Jell-O), sorbete, paletas ","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqpudding,food_frequency,,radio,"Pud�n, flan, pie de queso/ cheesecake","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqdonut,food_frequency,,radio,"Donas, pastelito con fruta / Danish","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqcookie,food_frequency,,radio,"Galletas (hechas en casa o de tienda; Ej. Oreos, chocolate-chip/Chips -A-Hoy)","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqmuffin,food_frequency,,radio,"Panes r�pidos, budines/ muffins (ej. Pan de ma�z, bud�n de morasa o de trigo)","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqcake,food_frequency,,radio,"Bizcocho, pan dulce, brownies","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqpumppie,food_frequency,,radio,"Pie de batata, pie de calabaza","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqfruitpie,food_frequency,,radio,Pie o tortas de fruta o cobblers (incluye pie de manzana de restaurante),"0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqchoc,food_frequency,,radio,Barras de chocolate,"0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqcandy,food_frequency,,radio,"Otros dulces, caramelos o golosinas","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqjelly,food_frequency,,radio,"Jalea, mermelada, miel, sirope","0, Nunca | 1, menos de 1 vez por mes | 2, 1 vez por mes | 3, 2 - 3 veces por mes | 4, 1 vez por semana | 5, 2 veces por semana | 6, 3 - 4 veces por semana | 7, 5 - 6 veces por semana | 8, 1 vez por d�a | 9, 2 o m�s veces por d�a",,,,,,,,,,,,
Human_subject_dictionary,fqicecreamfat,food_frequency,,radio,"Si usted come helado/ mantecado, yogurt congelado y/o pud�n, estos son generalmente .. .","1, Regular | 2, Bajos en grasa | 3, Sin grasa | 4, Sin az�car",,,,,,,,,,,,
Human_subject_dictionary,fqicecreampor,food_frequency,,radio,"Si usted come helado/ mantecado, yogurt congelado, helado de fruta, gelatina y/o pud�n, su porci�n generalmente es ... ","1, 1/2 taza | 2, 1 taza | 3, 1 1/2 taza | 4, 2 tazas o m�s",,,,,,,,,,,,
Human_subject_dictionary,fqdonutpor,food_frequency,,radio,"Si usted come donas, su porci�n generalmente es ... ","1, 1 dona | 2, 2 donas | 3, 3 donas | 4, 4 donas o m�s",,,,,,,,,,,,
Human_subject_dictionary,fqcakefat,food_frequency,,radio,"Si usted come bizcocho, galletas, pan dulce, o budines, estos son generalmente ","1, Regular | 2, Bajos en grasa | 3, Sin grasa | 4, Hechos sin az�car / ""sugar-free""",,,,,,,,,,,,
Human_subject_dictionary,fqmuffinpor,food_frequency,,radio,"Si usted come panes r�pidos o budines (muffins), su porci�n generalmente es ...","1, Bud�n peque�o o 1 trozo | 2, bud�n mediano o 2 trozos | 3, bud�n grande o 3 trozos | 4, 2 budines medianos o 4 trozos o m�s",,,,,,,,,,,,
Human_subject_dictionary,fqcookiepor,food_frequency,,radio,"Si usted come galletas, su porci�n generalmente es ... (1 galleta mediana = aprox. 21/4","1, 1 galleta mediana | 2, 2 galletas medianas | 3, 3 galletas medianas | 4, 4 galletas medianas o m�s",(1 galleta mediana = aprox. 21/4,,,,,,,,,,,
