Variable / Field Name,Form Name,Section Header,Field Type,Field Label,Choices Calculations OR Slider Labels,Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation,Type,VisitID,VisitIDNum
hydroxydiazinon_DL,Pesticide_data,,decimal number,hydroxydiazinon detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
hydroxydiazinon_detection,Pesticide_data,,text,Type of hydroxydiazinon detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
hydroxy didemethyl fluometuron_concentration,Pesticide_data,,decimal number,hydroxy didemethyl fluometuron concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
hydroxy didemethyl fluometuron_DL,Pesticide_data,,decimal number,hydroxy didemethyl fluometuron detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
hydroxy didemethyl fluometuron_detection,Pesticide_data,,text,Type of hydroxy didemethyl fluometuron detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
hydroxyfluometuron_concentration,Pesticide_data,,decimal number,hydroxyfluometuron concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
hydroxyfluometuron_DL,Pesticide_data,,decimal number,hydroxyfluometuron detection limit,in mg/L; if,,,,,,,,,,,,,Environmental Data,,
Hydroxyfluometuron_detection,Pesticide_data,,text,Type of hydroxyfluometuron detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
tebuthurion tp 109_concentration,Pesticide_data,,decimal number,tebuthurion tp 109 concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
tebuthurion tp 109_DL,Pesticide_data,,decimal number,tebuthurion tp 109 detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
tebuthurion tp 109_detection,Pesticide_data,,text,Type of tebuthurion tp 109 detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
hydroxymetolachlor_concentration,Pesticide_data,,decimal number,hydroxymetolachlor concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
hydroxymetolachlor_DL,Pesticide_data,,decimal number,hydroxymetolachlor detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
hydroxymetolachlor_detection,Pesticide_data,,text,Type of hydroxymetolachlor detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
hydroxyphthalazinone_concentration,Pesticide_data,,decimal number,hydroxyphthalazinone concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
hydroxyphthalazinone_DL,Pesticide_data,,decimal number,hydroxyphthalazinone detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
hydroxyphthalazinone_detection,Pesticide_data,,text,Type of hydroxyphthalazinone detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
hydroxysimazine_concentration,Pesticide_data,,decimal number,hydroxysimazine concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
hydroxysimazine_DL,Pesticide_data,,decimal number,hydroxysimazine detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
hydroxysimazine_detection,Pesticide_data,,text,Type of hydroxysimazine detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
imazamox_concentration,Pesticide_data,,decimal number,imazamox concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
imazamox_DL,Pesticide_data,,decimal number,imazamox detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
imazamox_detection,Pesticide_data,,text,Type of imazamox detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
indoxacarb_concentration,Pesticide_data,,decimal number,indoxacarb concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
indoxacarb_DL,Pesticide_data,,decimal number,indoxacarb detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
indoxacarb_detection,Pesticide_data,,text,Type of indoxacarb detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
isoxaflutole_concentration,Pesticide_data,,decimal number,isoxaflutole concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
isoxaflutole_DL,Pesticide_data,,decimal number,isoxaflutole detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
isoxaflutole_detection,Pesticide_data,,text,Type of isoxaflutole detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
isoxaflutole acid rpa 203328_concentration,Pesticide_data,,decimal number,isoxaflutole acid rpa 203328 concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
isoxaflutole acid rpa 203328_DL,Pesticide_data,,decimal number,isoxaflutole acid rpa 203328 detection limit,in mg/L;, if not available: -9999,,,,,,,,,,,,Environmental Data,,
isoxaflutole acid rpa 203328_detection,Pesticide_data,,text,Type of isoxaflutole acid rpa 203328 detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
lactofen_concentration,Pesticide_data,,decimal number,lactofen concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
lactofen_DL,Pesticide_data,,decimal number,lactofen detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
lactofen_detection,Pesticide_data,,text,Type of lactofen detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
linuron_concentration,Pesticide_data,,decimal number,linuron concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
linuron_DL,Pesticide_data,,decimal number,linuron detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
linuron_detection,Pesticide_data,,text,Type of linuron detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
mcpa_concentration,Pesticide_data,,decimal number,mcpa concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
mcpa_DL,Pesticide_data,,decimal number,mcpa detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
mcpa_detection,Pesticide_data,,text,Type of mcpa detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
methamidophos_concentration,Pesticide_data,,decimal number,methamidophos concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
methamidophos_DL,Pesticide_data,,decimal number,methamidophos detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
methamidophos_detection,Pesticide_data,,text,Type of methamidophos detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
methomyl_concentration,Pesticide_data,,decimal number,methomyl concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
methomyl_DL,Pesticide_data,,decimal number,methomyl detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
methomyl_detection,Pesticide_data,,text,Type of methomyl detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
methomyl oxime_concentration,Pesticide_data,,decimal number,methomyl oxime concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
methomyl oxime_DL,Pesticide_data,,decimal number,methomyl oxime detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
methomyl oxime_detection,Pesticide_data,,text,Type of methomyl oxime detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
methoxyfenozide_concentration,Pesticide_data,,decimal number,methoxyfenozide concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
methoxyfenozide_DL,Pesticide_data,,decimal number,methoxyfenozide detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
methoxyfenozide_detection,Pesticide_data,,text,Type of methoxyfenozide detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
methyl paraoxon_concentration,Pesticide_data,,decimal number,methyl paraoxon concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
methyl paraoxon_DL,Pesticide_data,,decimal number,methyl paraoxon detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
methyl paraoxon_detection,Pesticide_data,,text,Type of methyl paraoxon detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
metolachlor hydroxy morpholinone_concentration,Pesticide_data,,decimal number,metolachlor hydroxy morpholinone concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
metolachlor hydroxy morpholinone_DL,Pesticide_data,,decimal number,metolachlor hydroxy morpholinone detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
metolachlor hydroxy morpholinone_detection,Pesticide_data,,text,Type of metolachlor hydroxy morpholinone detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
metolachlor oa_concentration,Pesticide_data,,decimal number,metolachlor oa concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
metolachlor oa_DL,Pesticide_data,,decimal number,metolachlor oa detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
metolachlor oa_detection,Pesticide_data,,text,Type of metolachlor oa detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
metolachlor sa_concentration,Pesticide_data,,decimal number,metolachlor sa concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
metolachlor sa_DL,Pesticide_data,,decimal number,metolachlor sa detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
metolachlor sa_detection,Pesticide_data,,text,Type of metolachlor sa detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
metribuzin_concentration,Pesticide_data,,decimal number,metribuzin concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
metribuzin_DL,Pesticide_data,,decimal number,metribuzin detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
metribuzin_detection,Pesticide_data,,text,Type of metribuzin detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
metribuzin dk_concentration,Pesticide_data,,decimal number,metribuzin dk concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
metribuzin dk_DL,Pesticide_data,,decimal number,metribuzin dk detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
metribuzin dk_detection,Pesticide_data,,text,Type of metribuzin dk detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
naled_concentration,Pesticide_data,,decimal number,naled concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
naled_DL,Pesticide_data,,decimal number,naled detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
naled_detection,Pesticide_data,,text,Type of naled detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
novaluron_concentration,Pesticide_data,,decimal number,novaluron concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
novaluron_DL,Pesticide_data,,decimal number,novaluron detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
novaluron_detection,Pesticide_data,,text,Type of novaluron detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
2-hydroxy-6-ethylamino-4-amino-s-triazine (oeat)_concentration,Pesticide_data,,decimal number,2-hydroxy-6-ethylamino-4-amino-s-triazine (oeat) concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
2-hydroxy-6-ethylamino-4-amino-s-triazine (oeat)_DL,Pesticide_data,,decimal number,2-hydroxy-6-ethylamino-4-amino-s-triazine (oeat) detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
2-hydroxy-6-ethylamino-4-amino-s-triazine (oeat)_detection,Pesticide_data,,text,Type of 2-hydroxy-6-ethylamino-4-amino-s-triazine (oeat) detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
o-ethyl s-methyl s-propyl phosphorodithioate_concentration,Pesticide_data,,decimal number,o-ethyl s-methyl s-propyl phosphorodithioate concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
o-ethyl s-methyl s-propyl phosphorodithioate_DL,Pesticide_data,,decimal number,o-ethyl s-methyl s-propyl phosphorodithioate detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
o-ethyl s-methyl s-propyl phosphorodithioate_detection,Pesticide_data,,text,Type of o-ethyl s-methyl s-propyl phosphorodithioate detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
o-ethyl s-propyl phosphorothioate_concentration,Pesticide_data,,decimal number,o-ethyl s-propyl phosphorothioate concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
o-ethyl s-propyl phosphorothioate_DL,Pesticide_data,,decimal number,o-ethyl s-propyl phosphorothioate detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
o-ethyl s-propyl phosphorothioate_detection,Pesticide_data,,text,Type of o-ethyl s-propyl phosphorothioate detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
2-hydroxy-4-isopropylamino-6-amino-s-triazine oiat_concentration,Pesticide_data,,decimal number,2-hydroxy-4-isopropylamino-6-amino-s-triazine oiat concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
2-hydroxy-4-isopropylamino-6-amino-s-triazine oiat_DL,Pesticide_data,,decimal number,2-hydroxy-4-isopropylamino-6-amino-s-triazine oiat detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
2-hydroxy-4-isopropylamino-6-amino-s-triazine oiat_detection,Pesticide_data,,text,Type of 2-hydroxy-4-isopropylamino-6-amino-s-triazine oiat detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
2-hydroxyatrazine (oiet)_concentration,Pesticide_data,,decimal number,2-hydroxyatrazine (oiet) concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
2-hydroxyatrazine (oiet)_DL,Pesticide_data,,decimal number,2-hydroxyatrazine (oiet) detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
2-hydroxyatrazine (oiet)_detection,Pesticide_data,,text,Type of 2-hydroxyatrazine (oiet) detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
Omethoate_concentration,Pesticide_data,,decimal number,omethoate concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
Omethoate_DL,Pesticide_data,,decimal number,omethoate detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
Omethoate_detection,Pesticide_data,,text,Type of omethoate detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
orthosulfamuron_concentration,Pesticide_data,,decimal number,orthosulfamuron concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
orthosulfamuron_DL,Pesticide_data,,decimal number,orthosulfamuron detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
Orthosulfamuron_detection,Pesticide_data,,text,Type of orthosulfamuron detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
oryzalin_concentration,Pesticide_data,,decimal number,oryzalin concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,,,,,,,,,,,Environmental Data,,
oryzalin_DL,Pesticide_data,,decimal number,oryzalin detection limit,in mg/L; if not,,,,,,,,,,,,,Environmental Data,,
oryzalin_detection,Pesticide_data,,text,Type of oryzalin detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
Oxamyl_concentration,Pesticide_data,,decimal number,oxamyl concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
oxamyl_DL,Pesticide_data,,decimal number,oxamyl detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
Oxamyl_detection,Pesticide_data,,text,Type of oxamyl detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
oxamyl oxime_concentration,Pesticide_data,,decimal number,oxamyl oxime concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
oxamyl oxime_DL,Pesticide_data,,decimal number,oxamyl oxime detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
oxamyl oxime_detection,Pesticide_data,,text,Type of oxamyl oxime detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
Paraoxon_concentration,Pesticide_data,,decimal number,paraoxon concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
paraoxon_DL,Pesticide_data,,decimal number,paraoxon detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
Paraoxon_detection,Pesticide_data,,text,Type of paraoxon detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
Phorate_concentration,Pesticide_data,,decimal number,phorate concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
phorate_DL,Pesticide_data,,decimal number,phorate detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
Phorate_detection,Pesticide_data,,text,Type of phorate detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
phorate oxon_concentration,Pesticide_data,,decimal number,phorate oxon concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
phorate oxon_DL,Pesticide_data,,decimal number,phorate oxon detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
phorate oxon_detection,Pesticide_data,,text,Type of phorate oxon detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
phorate oxon sulfone_concentration,Pesticide_data,,decimal number,phorate oxon sulfone concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
phorate oxon sulfone_DL,Pesticide_data,,decimal number,phorate oxon sulfone detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
phorate oxon sulfone_detection,Pesticide_data,,text,Type of phorate oxon sulfone detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
phorate oxon sulfoxide_concentration,Pesticide_data,,decimal number,phorate oxon sulfoxide concentration,"in mg/L (divide by 1000 if in ppb or µg/L); if not detected enter 0; for below detection limit (DL): (a) if concentration is known, enter the concentration; (b) if concentration is unknown, enter -8888;", if not sampled/available enter -9999,,0,10000,,,,,,,,,Environmental Data,,
phorate oxon sulfoxide_DL,Pesticide_data,,decimal number,phorate oxon sulfoxide detection limit,in mg/L;, if not available: -9999,,0,10,,,,,,,,,Environmental Data,,
phorate oxon sulfoxide_detection,Pesticide_data,,text,Type of phorate oxon sulfoxide detection,"not detected; below detection limit; below detection limit/unknown concentration; above detection limit, unknown MCL, not sampled/available",,,,,,,,,,,,,Environmental Data,,
